stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,2,0,0,0,0,1,3,0,0,5,0,1,0,0,0,0,0,0
72hpf,0,0,0.563696112006446,0.281848056003223,0,1.12739222401289,0,0.563696112006446,0.281848056003223,6.48250528807413,1.12739222401289,0,0.563696112006446,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0
21Day,0.369986860264282,0.369986860264282,0,2.21992116158569,0.739973720528564,0,0.369986860264282,0.369986860264282,0,2.58990802184998,0.739973720528564,0.369986860264282,0,0.739973720528564,0,0,0,0,0.369986860264282
3Month,0,0,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0,0,0,0.104017006644673,0
