stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,5,0,17,0,0,0,2,0,0,0,0,2,0,0,0,0,1,7,15,37,0,0,0,0,15,290,0,0,0,7,0,0,0,0,0,3,0,0,0
72hpf,6.76,3.66,0,13.25,1.97,8.74,0,2.25,0,0,0.28,0,0,0,0,2.54,0,7.61,31,3.1,42,0,1.97,1.13,0.85,110.77,114.43,1.41,1.41,0,25.37,1.97,1.97,10.71,1.13,0.28,2.25,0,0,0
21Day,15.91,2.96,0.74,38.48,2.22,23.68,0,11.1,0,0,2.59,0,0,1.48,1.11,17.39,1.48,1.48,9.62,8.88,49.58,0,0,5.92,0.37,45.51,40.33,0.37,0.37,0,17.76,6.66,1.48,4.07,0.74,3.7,0.74,0,0,3.33
3Month,0.42,7.07,2.39,64.49,0.42,0,0.52,2.39,0.1,8.22,8.84,0.31,0,113.69,8.11,3.33,26.32,4.26,17.58,14.35,25.8,4.26,0.31,3.95,4.89,2.18,0.83,3.12,2.29,0,1.56,3.95,143.23,1.04,0,0,0.52,6.97,71.88,11.65
22Month,0.14,6.29,3.55,20.5,0.82,0,1.09,1.37,0,3.42,14.89,6.01,0,164.94,7.52,8.06,26.51,1.23,3.28,18.31,19.81,0.41,3.83,4.24,0.14,1.5,0.41,2.73,5.6,1.5,0.82,0.27,40.72,1.37,0.96,0.14,0.55,0.55,0.14,5.19
