stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,1.12739222401289,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0.369986860264282
3Month,0,0.104017006644673,0.312051019934018,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0.104017006644673,0,0.104017006644673,0.520085033223363,0.104017006644673
