stage,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,1,0,2,3,0,0,0,13,0,0,1,0,0
72hpf,0,0.281848056003223,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0.84554416800967,0.281848056003223,0,0.84554416800967,0.84554416800967,0.281848056003223,0.281848056003223,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0,1.10996058079285,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0,0,0,0,0,0.416068026578691,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0,0,0.104017006644673
22Month,0.273298863976266,0,0,0.136649431988133,0.136649431988133,0.956546023916932,0.273298863976266,0,0,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0
