stage,Cardiomyocyte,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Retinal.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0.281848056003223,0,0.281848056003223,11.8376183521354,1.69108833601934,0.281848056003223,0.281848056003223,0,0.281848056003223,0
21Day,0,0,1.10996058079285,0,0.369986860264282,0,0,0,6.65976348475708,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0,0,0,0.104017006644673,0,0,0,0,0,0.520085033223363,0,0.312051019934018
22Month,0,0.273298863976266,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0
