stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,15,3,0,102,14,0,0,0,0,0,0,4,0,0,1,0,2,11,11,44,0,0,0,1,51,3542,2,0,2,0,0,0,0,0,6,0,0,0
72hpf,12.4,0.85,0,51.3,16.35,10.71,0,0.28,0,0,0,0,0,0,0.56,0,5.64,38.9,1.13,16.07,0,0.56,0.85,0,403.04,968.71,1.69,19.45,21.42,0.56,0.28,275.93,1.41,0.56,1.41,0,0,0
21Day,7.4,0.37,0.37,129.87,11.1,11.47,0,1.85,0,1.11,0,0,1.48,0,4.81,1.85,2.22,25.9,2.59,14.43,0,0,1.48,0.37,146.51,351.86,0.37,15.54,7.03,18.87,0,96.2,2.96,6.29,3.33,0,0,3.7
3Month,0,1.25,0.42,130.85,2.18,0,0.94,0,1.46,1.77,0.1,0,5.82,2.81,0.31,3.12,1.56,55.34,1.46,1.77,0.31,0,0.94,0.42,4.99,8.84,3.12,17.27,0.21,1.66,2.91,12.27,0,0,2.5,3.12,2.5,1.46
22Month,0.14,0.82,0.27,30.34,1.78,0,0.27,0.27,0.27,0.68,0.41,0,13.8,0.68,0.27,1.09,0.14,12.03,1.5,2.32,0,0.14,0.68,0,3.01,8.06,4.51,5.74,0,0.27,1.09,26.78,0.55,0,1.91,0,0,0.41
