stage,Epithelial.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,1,0,0,2,0,0,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,0,0,0,0,0,0.104017006644673,0,0,0,0.104017006644673,0.104017006644673,0
22Month,0.136649431988133,2.049741479822,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0.136649431988133,0,0.136649431988133
