stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,8.17,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,1.97,0,0,0,0,14.66,2.82,0,0,0,1.69,0,0,1.13,0,0,0,0,0
21Day,1.11,8.51,0,0.74,0.37,1.85,0,0,0,0,0,0,0,0,0,0,0.37,0.74,0,18.5,0,0,12.95,0,6.66,2.22,0,0.37,0,1.85,6.29,0,0.74,0,0,2.22,0,0.37
3Month,0.1,27.56,0.1,6.66,0.1,0,0.31,0.73,0.1,0.62,1.46,0,7.28,2.6,0.21,2.81,0.94,1.66,2.81,16.02,0.73,0.1,6.35,0.1,0.31,0.1,0.42,0.1,0,0.21,6.35,1.46,0,0,0,211.88,1.87,1.46
22Month,0,39.49,0.27,4.1,0,0,0.14,0,0.14,0.27,0.96,19.4,16.53,0.55,0.27,0.96,0.14,0.96,2.32,6.97,0.27,0.14,6.42,0,0.14,0,0.14,0.41,0.14,0.82,3.42,0,0,0.14,0.14,29.52,0,0.41
