stage,Epithelial.cell,Erythroid.progenitor.cell,Ionocyte,Mesenchymal.cell,Neural.progenitor.cell
24hpf,2,0,1,2,1
72hpf,0.281848056003223,0,0,0,0
21Day,0,0.369986860264282,0,0.739973720528564,0
