stage,Cardiomyocyte,Epithelial.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,1,0,2,0
72hpf,0.281848056003223,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0.563696112006446
21Day,0,0.369986860264282,0,0,0.369986860264282,0,0
