stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,12,0,88,4,0,0,0,0,0,0,4,0,0,0,0,10,80,9,21,0,0,0,0,1,75,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,3.95,5.64,0,52.42,12.4,2.82,0,0.56,0,0,0,0,0,0,0,0,9.02,496.33,2.82,36.64,0,2.54,1.13,0.56,25.37,22.83,0,0.28,31,0.56,0.28,16.63,0.28,0.56,0.56,0,0,0
21Day,7.03,3.33,1.85,435.47,8.14,10.36,0,3.7,1.11,1.11,0,0,4.07,0.74,6.29,3.7,10.36,336.69,9.62,44.03,0,0.37,3.33,0.74,12.21,11.84,2.22,0.74,15.91,5.92,0.74,8.51,2.22,3.33,1.48,0,0,2.96
3Month,0.1,0.42,0.52,77.49,0.52,0,0.31,0,3.43,1.46,0.21,0,7.91,1.04,0.21,4.06,1.04,24.34,2.08,4.16,0.1,0,2.08,0.21,0.21,0.21,0.83,0.21,0.1,0.83,2.39,0.21,0,0,0.1,0.31,0.73,1.04
22Month,0,1.37,0.68,12.57,0.14,0,0,0.14,0.68,2.32,1.37,0,26.78,0.41,0,3.01,0.55,3.69,2.46,3.83,0,0.96,0.14,0.14,0.14,0.27,0.68,0.14,0.14,0,0.55,0,0.14,0,0.14,0,0,1.09
