stage,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
72hpf,0,0,0,0,0.281848056003223,0,0.281848056003223,0
21Day,0,0,0,0,0,0.369986860264282,0,0
3Month,0.208034013289345,0,0,0.104017006644673,0,0,0,0.104017006644673
22Month,1.09319545590506,0.136649431988133,0.409948295964399,0.136649431988133,0,0,0,0
