stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,1.12739222401289,0,0.281848056003223,0,0,0,0.563696112006446,0,0.281848056003223,0,0
21Day,0,1.47994744105713,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,0,0.739973720528564,7.76972406554993,0.369986860264282,0,0
3Month,0,0.520085033223363,0,0,0.104017006644673,0,0,0.416068026578691,0.208034013289345,0.104017006644673,0.520085033223363,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673,0,0.104017006644673,7.69725849170578,0,0,0,0,2.91247618605083,0.208034013289345
22Month,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0,1.50314375186946,0,0.136649431988133,0.273298863976266,0,0,0.273298863976266,0,0,0,0,0,0.136649431988133,0,0,1.50314375186946,0.136649431988133,0,0,0,0,0
