stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,19,0,0,0,0,0,0,0,0,0,1,0,0
72hpf,13.5287066881547,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0
21Day,5.91978976422852,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282
3Month,1.04017006644673,0.208034013289345,0,0.104017006644673,0.520085033223363,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.416068026578691,0.104017006644673
