stage,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,0,0,1,0
72hpf,0,0,0.281848056003223,0,3.6640247280419,6.76435334407736,0
21Day,0,0,0,0,1.10996058079285,0.739973720528564,0.369986860264282
3Month,0.104017006644673,0,0,0,0,0,0
22Month,0.546597727952532,0.136649431988133,0,0.136649431988133,0,0,0
