stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,18,29,0,58,4,3,0,1,0,0,0,0,16,1,0,0,0,4,42,33,145,0,0,0,0,60,1050,3,0,0,9,0,0,0,0,0,3,0,0,0
72hpf,29.59,23.11,0,38.9,9.86,18.32,0,1.41,0,0,1.13,0,0,0.56,0,2.54,0,27.34,180.1,5.64,100.34,0,2.82,3.95,2.54,1387.54,497.46,2.25,6.2,0,84.84,1.13,0.28,49.89,4.23,1.97,6.2,0,0,0
21Day,28.12,5.55,1.85,134.68,2.59,34.04,0,14.8,0,0,2.22,0.37,0,4.07,1.48,34.41,7.77,14.06,100.27,13.69,119.51,0,0,12.95,0,318.19,168.71,2.59,3.33,0,41.81,22.2,3.7,16.65,4.44,10.73,4.44,0,0,9.99
3Month,1.25,15.71,4.99,147.6,0.94,0,1.98,1.66,0.83,17.89,18.31,0.21,0,301.75,13.42,3.95,60.02,9.36,33.39,22.05,40.15,9.57,0.52,11.34,16.95,9.57,2.7,7.7,7.28,0,1.77,6.45,160.81,1.35,0.1,0,1.04,14.77,31.83,19.35
22Month,0.68,23.78,4.37,45.5,0.41,0,2.19,2.32,0,7.79,25.42,24.87,0,446.02,11.89,9.98,72.56,2.46,5.74,25.14,36.62,1.37,8.61,6.83,0.55,5.06,2.05,7.38,7.79,2.46,1.64,0.55,29.65,4.37,1.78,0,0.68,4.51,0.41,12.03
