stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,1,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,1.12739222401289,0.281848056003223,0,0,0,0,0,2.25478444802579,1.69108833601934,1.12739222401289,0.281848056003223,0.281848056003223,0,0.563696112006446
21Day,0.739973720528564,0.369986860264282,1.10996058079285,0,3.69986860264282,0,0,0,0.369986860264282,1.10996058079285,0.369986860264282,0.369986860264282,1.10996058079285,0.739973720528564,0.739973720528564,0.369986860264282,0.369986860264282,0.369986860264282
3Month,0,0,0.208034013289345,0,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0,0,0.104017006644673,0,0,0
