stage,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0,0.416068026578691,5.92896937874634,0.936153059802054,0,22.7797244551833,0.312051019934018,3.4325612192742,0.208034013289345,0,0.832136053157381,0.208034013289345,0.936153059802054,0.520085033223363,0.416068026578691,0.104017006644673,0,0.208034013289345,0.104017006644673,0.208034013289345,0.104017006644673,0.416068026578691,0.104017006644673,0.416068026578691,0.104017006644673,0.208034013289345,0.208034013289345
22Month,0.136649431988133,0.136649431988133,0.819896591928799,0.136649431988133,0,1.2298448878932,0,3.55288523169146,0,0,0,0,0,0,0.273298863976266,0,0.136649431988133,0,0,0,0,0.409948295964399,0,0,0.136649431988133,0,0
