stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,26,26,0,421,9,1,0,7,0,0,2,0,3,0,0,2,0,14,13,94,601,0,1,1,3,35,787,1,0,0,105,0,0,0,0,0,6,0,0,0
72hpf,44.53,60.32,0,85.12,67.93,18.04,0,0.85,0,0,0.28,0.28,0,0.28,0,1.41,0.28,35.51,182.92,21.98,1220.12,0.28,6.2,63.13,0.28,196.45,115.84,1.13,4.79,0,630.21,1.41,0.28,44.25,1.41,0.85,25.08,0,0,0
21Day,42.18,26.64,3.33,116.18,28.12,34.41,0,3.33,0,0.37,1.48,3.33,0,5.55,1.85,11.47,8.51,5.92,136.53,125.06,1727.47,0.74,0.37,116.55,0.37,78.44,25.53,1.85,5.55,0,207.56,41.07,0.74,3.33,7.4,15.54,7.77,10.73,0,8.14
3Month,1.77,16.54,1.04,46.6,1.46,0,1.98,0.31,2.5,3.43,12.27,0.1,0,32.35,8.32,1.66,10.61,1.56,109.63,134.08,280.43,27.04,0.21,34.85,3.02,3.74,0.31,2.39,1.35,0,6.87,5.72,7.8,0.94,0.1,0,1.56,387.46,5.51,5.62
22Month,0.82,9.43,0.14,22.41,0.14,0,1.5,0.27,0.27,1.09,4.51,4.92,0,26.51,1.64,1.78,2.6,0.41,14.89,131.59,173.27,2.73,0.68,15.58,0.14,1.64,0.27,0.41,0.96,0.27,1.91,0.27,5.06,0.68,0.41,0,1.78,33.89,0,1.78
