stage,Epithelial.cell,Goblet.cell,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.84554416800967,0,0,0,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0,0,5.91978976422852,0.369986860264282,0.739973720528564,0,0,0
3Month,0.208034013289345,0,0.104017006644673,3.32854421262952,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0,0,0,4.88879931229961,0.104017006644673,2.70444217276149
22Month,0,0.136649431988133,0,0.136649431988133,0,0,0.273298863976266,0,0,0,0,0,0,0,0
