stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0
72hpf,24.5207808722804,0.281848056003223,0,0,0.281848056003223,0,0,0,0.563696112006446,0,0,0,0,0,0.563696112006446,0.84554416800967,0.281848056003223,0,0,0,0
21Day,22.1992116158569,0,0,1.10996058079285,0,0,0,1.84993430132141,0,0.369986860264282,0.369986860264282,0,0.739973720528564,0,0.739973720528564,0.739973720528564,0,0,0,0,0
3Month,0.104017006644673,0,0,0,0,0,0.208034013289345,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0,0.208034013289345,0,0.104017006644673,0
22Month,0,0,0.136649431988133,0,0,0.136649431988133,3.14293693572706,0.273298863976266,0,0,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133,0,0.136649431988133
