stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,0,2,0,0,0,0
72hpf,0.563696112006446,0.281848056003223,0,0,0,0,0.281848056003223,0,0.84554416800967,2.53663250402901,0.281848056003223,0,1.12739222401289,0
21Day,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0.739973720528564,0,0,0,0
3Month,0,0,0.208034013289345,0.104017006644673,0.416068026578691,0.208034013289345,0,0.104017006644673,0,0,0,0,0,0.208034013289345
22Month,0,0,0,0,0.546597727952532,0,0,0,0,0,0,0.136649431988133,0,0
