stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,T.cell
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0.739973720528564,0,0,0,0,0,0
3Month,0,0,0,0.520085033223363,0,0,0,0.104017006644673,0,0.208034013289345,0,0,0.104017006644673,0,0,0,0,0.520085033223363
22Month,0.136649431988133,0.546597727952532,0.273298863976266,2.18639091181013,0.956546023916932,2.049741479822,12.1617994469438,2.73298863976266,0.136649431988133,8.06231648729985,0,0.273298863976266,0.546597727952532,0.409948295964399,0.409948295964399,0.136649431988133,0.409948295964399,0.683247159940666
