stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0
3Month,0,0.104017006644673,0.416068026578691,0.104017006644673,0.624102039868036,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0,1.56025509967009,0.104017006644673,6.24102039868036,0.208034013289345
22Month,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0,1.50314375186946,0,0,0
