stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0.563696112006446,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0
3Month,0,0,0.104017006644673,1.24820407973607,0.104017006644673,0,0.104017006644673,0.416068026578691,0.312051019934018,0,1.35222108638074,0.624102039868036,0,1.24820407973607,0,0.416068026578691,0.728119046512708,0,0,0.416068026578691,0.208034013289345,0,0.104017006644673,0,0,0.520085033223363,61.7861019469355,0.208034013289345,4.05666325914223,0.312051019934018
22Month,0,0.136649431988133,0.136649431988133,0.683247159940666,0,0,0,0.136649431988133,0.136649431988133,0.409948295964399,2.4596897757864,0.273298863976266,0.136649431988133,0.683247159940666,0,0.136649431988133,0,0.409948295964399,0.136649431988133,0,0,0,0,2.59633920777453,0.136649431988133,0,8.60891421525239,0,0,0.136649431988133
