stage,Epithelial.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,1,0,3,0
72hpf,0.281848056003223,0,0,0,0.281848056003223
21Day,0,0,0.739973720528564,0,0
