stage,Cardiomyocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0
3Month,0,0.624102039868036,0.208034013289345,0.104017006644673,1.1441870730914,0.728119046512708,0.520085033223363,0.104017006644673,0.104017006644673,0.416068026578691,0.104017006644673,0.208034013289345,0,0.208034013289345,1.24820407973607,0,6.65708842525905,0.312051019934018
22Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409948295964399,0,0,0
