stage,Epithelial.cell,Epithelial.cell..Brain.,Immune.cell,Immune.progenitor.cell,Keratinocyte,Macrophage,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,1
72hpf,0,0.563696112006446,0,0,0,0,3.6640247280419,0
21Day,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,4.06985546290711,0.739973720528564
3Month,0,0,0.104017006644673,0,0.208034013289345,0,0,0
