stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.54,0.28,0,3.1,0.85,0.85,0,0,0,0.28,0,0.28,0,0.56,0,0.56,15.5,0.56,9.3,0,0,0.28,0,65.67,3.66,1.41,0,0,20.57,0.28,0,0,1.69,0.85,5.36,0,0,0
21Day,3.7,0.37,0.37,9.62,0.37,3.7,0,1.11,0,2.59,0,0.74,0,1.85,0,1.11,10.36,0.74,31.08,0,0,1.85,0,80.66,4.07,0.74,0,0,41.44,3.33,0,0.74,1.85,0.74,4.81,0,0,0.37
3Month,0,0.21,0,5.72,0,0,0,0.1,0.21,11.23,0,6.97,0.73,0.1,0.94,3.54,1.25,1.66,9.88,0.83,0,0.62,0.21,1.04,0.1,1.56,0.1,0,0,0.21,0.31,0.1,0,0,0.62,0.1,0.62,1.04
22Month,0.55,0.41,0.27,3.42,0,0,0.68,0,0.41,35.67,0.14,54.52,0.82,0.14,0.55,1.09,0.68,7.38,19.68,0.14,1.64,0.41,0,1.91,0.14,3.01,0.14,0.14,0,0.14,2.19,0.55,0.14,0,0.27,0,0,0.68
