stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,0,0,1,3,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0.281848056003223,1.97293639202256,0,0,0,0
21Day,0.369986860264282,0.369986860264282,0,0,0,0,0,0.739973720528564,0.369986860264282,0.369986860264282,0,0.369986860264282
3Month,0,0,0.312051019934018,0,0,0,0,0,0,0,0.208034013289345,0
22Month,0,0,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0
