stage,Granulocyte,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,1
72hpf,0,0,0.281848056003223,0.84554416800967,0
21Day,0,0,0,4.06985546290711,0
3Month,0,0.208034013289345,0,0,0
22Month,0.273298863976266,0,0,0,0
