stage,Hepatocyte,Immune.progenitor.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
72hpf,0,0,0.281848056003223,0,0
3Month,0,0,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.136649431988133,0,0,0
