stage,Epithelial.cell,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Retinal.cone.cell
24hpf,0,0,0,0,1,1,0,0
72hpf,0.281848056003223,0,1.69108833601934,0,0,0.563696112006446,0,0
21Day,0,0,3.69986860264282,0,0,0.369986860264282,0.369986860264282,0.369986860264282
3Month,0,0.104017006644673,0.208034013289345,0,0,0,0,0
22Month,0,0,0.956546023916932,0.136649431988133,0,0,0,0
