stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,7.33,0.85,0,0,0,0,0,0,0,0,0,0,0,27.62,0,7.89,0,0,0,0,1.13,0.85,0,0,0,7.05,0,0,0.28,0,0,0,0,0,0
21Day,7.77,0,0.37,443.98,2.59,8.14,0,1.11,0,0.37,0,3.7,0,5.55,1.11,4.44,335.95,3.33,30.34,0,0,2.22,0,14.43,10.73,0,0.74,0,24.79,11.47,0,0.74,1.48,2.59,1.85,0,0,1.11
3Month,0,1.25,0.31,337.22,0.21,0,1.56,0.21,1.77,4.26,0,13.42,5.3,0.31,8.32,14.46,229.15,19.87,12.59,2.08,0.21,1.46,1.56,1.98,0.1,1.46,0.52,0,1.14,4.89,4.06,0.21,0,0,0.1,6.87,2.7,4.16
22Month,0.14,1.23,5.47,132.41,0.14,0,0.82,0.14,2.32,1.78,1.23,8.88,1.91,0.41,2.05,6.42,64.77,17.35,6.42,0.68,1.09,0.27,0,1.23,0,1.78,0.27,0.27,3.01,0.14,0.82,0.27,0,0,0,0.55,0,1.5
