stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,19,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,31,23,31,0,0,0,0,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.25,15.78,0,13.81,0.28,1.41,0,0,0,0,0.56,0,0.28,0,0.28,0.28,3.95,87.37,4.23,25.37,0,2.82,1.69,0.85,18.88,14.37,0.28,0.28,0,30.16,0,0,9.3,0.56,0,5.07,0,0,0
21Day,11.47,13.32,0.74,113.59,1.11,3.7,0,0.37,0,0.37,2.22,0,7.4,0,4.44,7.77,2.59,102.49,13.32,59.57,0,0,14.06,0,17.76,12.21,1.85,2.22,0,32.19,9.25,0,7.4,0,4.44,8.88,0.37,0,0.74
3Month,0.42,13.52,0.94,64.39,0.21,0,0.62,0.31,0.1,6.14,7.28,0,165.8,2.39,0.62,23.72,2.39,16.75,13.83,20.7,8.01,0.21,2.6,2.39,1.25,0.52,1.25,2.6,0,1.46,2.7,2.91,0.94,0,0,0.31,14.77,1.14,1.66
22Month,0.27,21.45,1.91,15.44,0.27,0,0.68,0.27,0.14,3.96,17.63,13.25,251.71,0.82,2.73,27.6,0.55,4.51,18.99,16.4,0.41,2.05,1.5,0,1.09,0.14,1.64,2.32,0.27,0.27,0.14,0.41,1.23,0.27,0,0.27,2.19,0,0.55
