stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,4.50956889605157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12739222401289,0,0,0.281848056003223,0,0,0,0,0,0
21Day,7.02975034502136,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0,0,0,0,0
3Month,1.04017006644673,0.104017006644673,0.104017006644673,1.24820407973607,0,0,0.416068026578691,0.104017006644673,0.728119046512708,0.208034013289345,7.28119046512708,0.208034013289345,0.104017006644673,0.416068026578691,6.55307141861438,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0.208034013289345,0.520085033223363,0,0.416068026578691,0.208034013289345
22Month,0.819896591928799,0.136649431988133,0,0.409948295964399,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,1.91309204783386,0,19.6775182062912,0,0,0.136649431988133,1.36649431988133,0,0,0.136649431988133,0.273298863976266,0,0,0.136649431988133,0.136649431988133,0,0.136649431988133
