stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,0,0,7,0,0,0,2,0,0,4,0,0,0,0,0,1,114,288,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.97,0.85,0,14.37,0.28,1.13,0,1.41,0,0,10.15,0,0,0,9.86,0,1.13,209.13,29.31,2.25,0,0.56,0,0,11.27,5.64,0.56,0.28,0,2.25,0,0,0,0.56,0,0,0.28,0,0,0.28
21Day,1.11,0,0,79.92,0.37,5.92,0,3.33,0,0.37,40.7,0,1.11,17.76,80.66,1.11,2.96,69.56,89.91,6.66,0,0.37,1.48,0,7.03,3.7,0,0.37,0,2.22,4.07,0,0,0.37,0.74,1.85,1.11,0,0,91.39
3Month,0.21,1.46,0.52,24.76,0,0,1.87,0.21,0.1,2.08,141.26,0,75.83,173.6,5.93,5.62,1.56,4.58,58.46,4.78,1.04,0,1.35,1.04,0.52,0.21,0.62,0.62,0,0.21,3.64,0.73,2.91,0.31,0.1,0,0.1,1.46,3.85,154.78
22Month,0.14,1.91,0.41,4.78,0,0,1.23,0.55,0,0.41,317.16,0.68,23.23,97.43,9.98,3.42,0.14,0.68,74.75,2.46,0,0.82,0.55,0,0.27,0,0.82,0.55,0.14,0.14,0.82,0,0.68,0.82,0.82,0,0,0.41,0,61.9
