stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Hatching.gland,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,1,2,0,1,1,4,0,2,14,0,1
72hpf,0,0,0,0,0,0,0,0.563696112006446,0,0.281848056003223,0
21Day,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0
