stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,0,0,0,13,28,1,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,5.64,2.82,0,11.56,6.48,2.25,0,0,0.28,0,0,0,0,0,0,0,10.99,10.15,3.66,7.05,0,0,0.28,0.28,180.66,37.49,3.66,0.85,0,3.66,0.28,0.28,1.69,2.54,1.69,0.56,0,0,0
21Day,8.14,3.33,2.22,87.69,8.14,7.77,0,2.22,7.03,0.37,0,0,0.74,0.37,1.48,1.48,18.13,31.45,18.5,21.46,0,0,11.47,0,119.88,43.66,4.81,1.11,0,9.99,5.92,0.37,4.07,23.68,67.71,2.22,0,0,1.11
3Month,0.21,6.35,2.5,153.22,1.87,0,0.83,0,37.55,2.18,0,0,6.24,2.18,0.1,4.47,9.67,4.58,16.85,10.61,4.26,0,4.16,1.04,2.6,0.62,11.55,0.42,0,0.21,1.14,6.66,0.31,0.62,0,0,0.42,1.98,2.08
22Month,0.14,14.62,3.01,43.59,0.96,0,0.14,0.14,14.21,1.91,0.41,0,11.48,0.27,0.14,4.65,3.01,0.68,7.52,16.26,0.27,1.23,5.47,0.14,3.42,0.14,7.11,0.68,0.14,0,0,0.82,1.37,22.41,0,0,0.14,0,0.55
