stage,Enterocyte,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,T.cell
72hpf,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0
22Month,0.136649431988133,0,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133
