stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,2,1,13,1,0,0,0,0,0,5,0,18,0,0,3,101,0,0,2,0,0,0,0,2,0,0
72hpf,1.12739222401289,0,0,0,0,0,0,0,0,1.12739222401289,0,1.97293639202256,0,0,3.10032861603546,3.38217667203868,0,0,1.12739222401289,0,0,0.281848056003223,0.281848056003223,0,0,0
21Day,0,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0,1.47994744105713,0,0,0,1.10996058079285,0,0,1.10996058079285,0.369986860264282,0,0.739973720528564,0,0.369986860264282,0,0
3Month,0,0,0.520085033223363,0,0,0.104017006644673,0.104017006644673,0.520085033223363,0.312051019934018,0.208034013289345,0.312051019934018,0.208034013289345,0.104017006644673,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0,0,0.208034013289345,0,0,0,0.416068026578691,0.312051019934018
22Month,0,0,0,0,0,0,0.136649431988133,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0
