stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,1.41,21.7,1.41,0,0,0,0,0,0.56,0,0,0,4.79,3.95,0,3.38,0,3.38,0,3.95,5.92,15.78,0,0.85,0,2.82,0.28,0,0,24.8,0,0,1.97,0,0,0
21Day,2.59,0,2.22,1.85,5.55,2.59,0,0,0,0,0,14.8,0,1.11,4.07,0.37,2.96,0.74,4.81,0,0.37,1.11,2.59,8.51,10.73,0.37,0.37,0,2.22,2.59,0,0,13.32,0.37,0.37,5.92,0,0,0.37
3Month,0.31,1.77,20.28,27.56,2.5,0,3.12,0.31,10.92,7.39,0.21,1213.67,10.71,0.73,394.64,3.74,9.36,7.28,9.88,2.29,2.6,3.64,29.12,1.14,1.04,1.46,2.7,0,0.42,23.3,0.1,6.66,6.03,0,0,2.5,3.43,5.62,6.55
22Month,1.09,6.7,13.39,19.81,1.09,0,8.2,0.14,7.38,12.03,7.24,3448.08,5.47,1.91,410.22,1.78,3.28,9.84,19.13,0.55,72.29,6.01,1.91,1.5,1.64,2.6,4.65,3.14,0.41,3.01,0,1.09,15.58,2.19,0,1.37,0.82,0,5.33
