stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0.281848056003223,0.563696112006446,1.12739222401289,0.84554416800967,0,0.281848056003223,0
21Day,0.369986860264282,0,0.739973720528564,0.369986860264282,0.369986860264282,0,0,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,1.47994744105713,0,0,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,1.04017006644673,0,0,0.416068026578691,0.312051019934018,2.70444217276149,0.520085033223363,0.936153059802054,0,0.520085033223363,0.208034013289345,0.312051019934018,0.104017006644673,0,0.312051019934018,0,0.104017006644673,1.04017006644673,0.104017006644673,0.208034013289345
22Month,0,0,0,0,0,0,0,1.09319545590506,0,0.409948295964399,0,0,0,0,0,0,0,0,0,0,0,0
