stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Osteoblast,Primordial.germ.cell,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,5.61691835881232,0,0,0.208034013289345,0,0.104017006644673,0.208034013289345,0.416068026578691,0.208034013289345,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.208034013289345,0.208034013289345
22Month,0,0.136649431988133,0.409948295964399,0.136649431988133,17.7644261584573,2.049741479822,0.136649431988133,0,0.273298863976266,0,0,0,0,0,0,0,0,0,0.136649431988133,0.136649431988133,0,0,0
