stage,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Macrophage,Mt.rich.cell,Muscle.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,T.cell
24hpf,1,0,0,0,0,1,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0
21Day,1.10996058079285,0,0,0,0,0,0,0,0,0,0,0,0
3Month,4.99281631894429,0.104017006644673,0.416068026578691,0.104017006644673,0.312051019934018,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0,0.104017006644673
