stage,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neurosecretory.cell,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282
3Month,0.104017006644673,0.624102039868036,0.104017006644673,0.624102039868036,0,0.728119046512708,0.520085033223363,0.312051019934018,0.416068026578691,0.208034013289345,0,1.04017006644673,0.104017006644673,0,0,0,0,0.104017006644673,3.01649319269551
22Month,0.956546023916932,0.409948295964399,0.273298863976266,3.55288523169146,0.273298863976266,4.64608068759653,0.409948295964399,2.049741479822,0.273298863976266,0,0,2.8696380717508,0.273298863976266,0.136649431988133,0,0.136649431988133,0.136649431988133,0,1.91309204783386
