stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.28,0,0.28,0.28,0.85,0,0,0,0,0,0,0,0,0,0,2.54,0,6.76,0,0,0,0,77.51,21.42,0.28,1.13,6.76,0,0,13.25,0,0,0.28,0,0,0
21Day,3.33,1.48,0,6.29,0.37,4.44,0,0.37,0,0,0.37,0.37,0,1.48,0.74,0,3.33,0.74,34.41,0,0,4.44,0,84.73,25.53,0.37,2.59,8.14,4.81,0.37,10.73,0.74,1.85,0.74,0,0,0.37
3Month,0.1,1.56,0.52,19.56,0,0,0.42,0.42,0.52,1.35,0,18.2,0.94,0.42,5.41,0.83,7.91,0.42,27.36,9.05,0.1,1.25,0.42,0.94,0.31,0.1,1.25,0.62,0.62,1.77,1.04,0,0,0,0.31,0.62,0.83
22Month,0.14,1.64,0.14,3.96,0.14,0,0.14,0,0.55,1.5,0.41,35.39,0.14,0.41,6.42,0.41,0.96,1.23,15.99,0.68,0.55,0.41,0,0.55,0.14,0,1.91,0,0,0.82,1.78,0.14,0,0,0,0,0.55
