stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neurosecretory.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0
3Month,0.104017006644673,0.312051019934018,0,0,0.520085033223363,0,0,0.312051019934018,0.104017006644673,0,0.208034013289345,0.104017006644673,0,0,0,0,0.104017006644673,3.95264625249756,0.104017006644673,0.104017006644673,0.208034013289345
22Month,0,0.546597727952532,0.136649431988133,0.273298863976266,2.59633920777453,0.136649431988133,0.136649431988133,0.273298863976266,0,0.273298863976266,0,0,0.136649431988133,0,0.273298863976266,1.2298448878932,0,4.23613239163213,0.136649431988133,0,0.136649431988133
