stage,Epithelial.cell,Hepatocyte,Ionocyte,Macrophage,Neural.cell,T.cell
24hpf,0,0,1,0,0,0
72hpf,0,0,0.563696112006446,0,0.281848056003223,0
21Day,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0
22Month,0,0.273298863976266,0,0.136649431988133,0,0.136649431988133
