stage,Cardiomyocyte,Epithelial.cell..Brain.,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,1,0,0,1,4,0
72hpf,0,0,1.12739222401289,0,0,2.25478444802579
21Day,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282
