stage,Epithelial.cell,Erythrocyte,Granulocyte,Immune.progenitor.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.pigment.epithelial.cell,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,1,0,1,0
72hpf,0,0.563696112006446,0,0.281848056003223,0.281848056003223,1.40924028001612,0.84554416800967,0,0,0
21Day,0.369986860264282,0,0,0,0,0.369986860264282,0.739973720528564,0.369986860264282,0,0
3Month,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0.104017006644673
