stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,38,0,0,0,0,17,172,0,0,0,7,0,0,0,0,0,0,0,0,0,0
72hpf,7.61,3.95,0,7.33,1.97,6.2,0,0.56,0,0,0,0.28,0,0,1.13,0.28,6.2,12.4,3.38,17.47,0,0.85,0,0.56,109.92,40.87,0.56,1.97,0,13.25,1.41,0,0.56,7.61,1.97,1.13,4.23,0,0,0
21Day,11.1,1.11,0.74,27.38,1.85,15.17,0,7.77,0,0,1.11,0,0.74,0.37,8.88,3.33,1.11,12.95,7.03,23.31,0,0,3.33,0,32.19,14.06,0.74,0.37,0,10.36,2.59,0,2.22,2.22,1.48,2.59,0.74,0,0,3.33
3Month,0.62,3.33,2.5,32.77,0.31,0,0.42,0.94,0.21,4.89,6.03,0.1,46.6,6.66,1.14,36.72,4.06,7.49,16.95,12.17,2.6,0.1,2.29,6.76,1.98,0.31,1.04,1.46,0,0.31,1.25,0.1,82.28,0.31,0.1,0,0.42,2.91,61.47,9.15
22Month,0.41,3.69,1.5,10.25,0.14,0,0.55,0.82,0.27,2.87,14.76,14.62,94.29,3.83,3.83,25.69,0.96,1.64,22.55,8.2,0.27,1.23,1.5,0.41,0.96,0.14,0.55,1.23,2.32,0.41,0.14,0,18.31,1.09,0.27,0,0,0.41,0.14,3.55
