stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,T.cell
24hpf,2,0,4,0,0,1,0,0,0,0,1,0,1,4,0,0,0,4,48,0,1,0,0,0,1,0
72hpf,0.281848056003223,0.281848056003223,1.40924028001612,0.281848056003223,0,0,0,0,0,0,1.12739222401289,0.563696112006446,0,0.84554416800967,0,0,0,5.91880917606769,3.94587278404512,0,1.12739222401289,0,0,0.563696112006446,0,0
21Day,0.739973720528564,0,1.84993430132141,0,0.369986860264282,0,0,0,1.10996058079285,0,0,1.10996058079285,0,1.47994744105713,0,0,0,4.06985546290711,3.32988174237854,0,0.739973720528564,0.369986860264282,0,1.84993430132141,0,0.369986860264282
3Month,0,0,0.104017006644673,0,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0.104017006644673,0,0,0.104017006644673
22Month,0,0,0.136649431988133,0,0,0,3.96283352765586,0.273298863976266,0.136649431988133,0.546597727952532,0,0,0.136649431988133,0.819896591928799,0,0.409948295964399,0.136649431988133,0,0,0.546597727952532,0,0,0.683247159940666,0.136649431988133,0,0
