stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,1.69108833601934,0,0,0,0,0.563696112006446,0,0,0,0,0
21Day,0.369986860264282,0.739973720528564,0.369986860264282,0,0,0,0,0,4.80982918343567,0,0,0,0,0,0,0,0,0,0
3Month,0.208034013289345,0.624102039868036,0,0.728119046512708,0.520085033223363,0.208034013289345,0,0.728119046512708,0,0.312051019934018,0,0.104017006644673,0.312051019934018,0,0.104017006644673,0.104017006644673,0,0,0
22Month,0.273298863976266,0.546597727952532,0,0.546597727952532,0.546597727952532,1.6397931838576,0.136649431988133,3.00628750373893,0.273298863976266,0.546597727952532,0.683247159940666,0,0.136649431988133,0,0,0,0.273298863976266,0.136649431988133,0.136649431988133
