stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0.563696112006446,0.563696112006446,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,0.739973720528564,0,0,0
3Month,0.104017006644673,0.520085033223363,0.416068026578691,1.24820407973607,0.520085033223363,0.104017006644673,0.624102039868036,0.208034013289345,0.416068026578691,0.208034013289345,0.104017006644673,0.520085033223363,0,0,0,0.208034013289345,5.3048673388783,0,0.104017006644673,0.312051019934018
22Month,0.136649431988133,0,0.819896591928799,1.6397931838576,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0,0
