stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,71,32,0,245,10,2,0,2,0,0,0,4,0,0,0,0,17,28,14,154,0,0,0,5,52,3676,3,0,0,21,0,0,0,0,0,12,0,0,0
72hpf,74.69,42.28,0.28,191.09,64.83,43.97,0,3.66,0.28,0.85,0,0.28,0.56,0,9.86,0,67.36,206.31,5.92,160.94,0,10.15,3.66,3.66,1244.92,1436.86,5.92,5.07,0,169.39,4.79,0.56,191.66,6.76,3.38,26.78,0,0,0
21Day,57.72,11.1,4.44,396.63,33.67,53.65,0,26.27,2.22,1.85,0.37,0,7.4,1.85,95.09,8.14,18.5,119.51,11.1,142.44,0,0.37,9.62,1.85,264.91,328.92,4.07,6.29,0,68.45,25.16,2.59,36.26,5.18,8.88,8.14,0,0,50.32
3Month,0.21,21.84,3.22,190.35,4.06,0,1.87,1.14,39.21,5.1,0.31,0,62.41,4.78,7.7,29.23,11.65,72.08,5.93,27.15,5.1,0.42,6.97,10.09,7.59,3.22,7.8,1.35,0,3.12,2.5,37.45,2.39,0.21,0,2.08,5.93,16.12,58.87
22Month,0.68,26.1,5.74,90.33,1.91,0,1.37,1.23,19.95,6.01,4.51,0,244.19,2.46,11.62,45.91,3.14,15.3,8.61,16.53,1.09,9.57,5.6,0.41,3.01,1.78,7.24,3.42,1.23,1.91,0.96,14.21,6.56,0.82,0,0.41,1.09,0,23.78
