stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,0,0,0,0,0,0,0,0.563696112006446,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0,3.64059523256354,2.60042516611682
22Month,0,0,0,0.136649431988133,0.273298863976266,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0,1.77644261584573,0
