stage,Epithelial.cell,Erythrocyte,Hepatocyte,Keratinocyte,Neural.cell
24hpf,1,0,0,0,1
72hpf,0,0,0,0.281848056003223,2.81848056003223
21Day,0,0.369986860264282,0,0,3.32988174237854
22Month,0.136649431988133,0,0.273298863976266,0,0
