stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0,2.21992116158569,0,0,0,0,0,0,0.369986860264282,0,0,23.6791590569141,0,0,0,0,0,0.369986860264282,0,0,0,0
3Month,0,6.4490544119697,0,0.104017006644673,0.104017006644673,0.312051019934018,0.520085033223363,0,0,0.208034013289345,0.520085033223363,0.104017006644673,0,0.520085033223363,0.104017006644673,0,0,0.832136053157381,0.104017006644673,1.56025509967009,0.104017006644673,0.104017006644673
22Month,0.136649431988133,3.27958636771519,0,0,0,0,0.136649431988133,0.409948295964399,0,0.273298863976266,0,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0,0
