stage,Cardiomyocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0
3Month,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.208034013289345,0
22Month,0,0.136649431988133,0,0.546597727952532,0.683247159940666,0,0,0,0,0,0,0,0,0,0.136649431988133,0.136649431988133
