stage,Epithelial.cell,Erythroid.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,3,0,0,0,0,0
72hpf,0.84554416800967,0,0.281848056003223,0.281848056003223,0.281848056003223,0.563696112006446,0.281848056003223,0,0,0,0
21Day,0,0.369986860264282,0,0.369986860264282,0.739973720528564,0.369986860264282,0,0.369986860264282,0,0,0
3Month,0.104017006644673,0,0,0,0,0,0,0,0.104017006644673,0.104017006644673,0.312051019934018
