stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.56,0,0,0,0,3.66,0,0,0,0,0,0,0.28,1.41,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0.37,0,0,0.37,0,0,0,0,0,0,16.28,0,0,0,0.37,0,0,0.37,4.44,1.11,0,0,0.37,0,0.37,1.11,0,0,0,0.37,0.37,0,0.37,0.37,0,0,0,0
3Month,0.62,1.35,0.52,6.66,0,0,0.94,0.1,0.21,2.18,386.63,0,11.75,6.45,0.31,4.16,1.14,2.6,21.12,4.68,1.14,0,1.04,1.25,0.31,0.1,0.21,0.31,0,0.42,3.43,2.81,0.73,0,0.1,1.46,2.29,2.7
22Month,0.68,2.46,0.55,4.24,0.27,0,5.88,0.27,0,1.78,684.89,1.37,20.63,3.01,0.27,1.64,0.55,0.41,53.7,18.31,0,3.42,0.96,0,0.27,0.14,0.41,0.82,0.68,0,0.41,0.41,2.32,0.82,0,0.14,0,2.87
