stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,2,83,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.1,0.85,0,2.82,0.56,3.38,0,0,0,0,0,0,0,0,0.28,0,3.1,8.46,0.56,8.46,0,0.28,0.28,0.28,290.87,34.39,0.56,1.69,0,7.05,0,0.28,8.17,0,0,0.85,0,0,0
21Day,1.48,0.37,0,5.55,0,4.07,0,1.85,0,0,0.37,0,0,0,0.37,0.37,0.37,1.85,1.11,13.32,0,0,0.74,0,99.9,17.39,0,0.74,0,2.96,2.22,2.22,2.59,0.74,0.74,0.74,0,0.37,0.37
3Month,0.1,1.46,0.62,19.45,0.21,0,0.42,0.42,0.31,2.91,1.04,0,4.47,4.26,1.25,9.36,1.14,3.22,5.1,6.14,3.02,0.1,3.12,9.26,4.58,0.42,3.33,1.35,0,0.31,0.52,47.22,0.83,0,0,0.31,0.94,7.07,1.46
22Month,0,0.68,0.27,2.6,0.14,0,0,0.14,0.27,0.55,1.37,0.55,10.8,0.96,0.41,10.52,0.14,0.55,1.23,6.42,0.41,0.14,0.96,0.14,3.83,0.14,3.01,0.96,0.55,0.27,0,10.66,1.64,0,0,0,0,0,0.68
