stage,Cardiomyocyte,Epithelial.cell..Brain.,Granulocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell
24hpf,0,0,0,0,1,1,0,0,0
72hpf,0.281848056003223,0.84554416800967,0,0.281848056003223,0,0,0.84554416800967,0.281848056003223,0
21Day,0.739973720528564,1.47994744105713,0,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282
3Month,0,0,0.208034013289345,0.104017006644673,0,0,0,0,0
